Id,x0 (LU),y0 (LU),z0 (LU),vx0 (LU/TU),vy0 (LU/TU),vz0 (LU/TU),Jacobi constant (LU2/TU2),Period (TU),Stability index,Mass ratio
0,0.89622690955998,0,0,0,-0.311166727365316,0,3.17473248301637,16.3751631689603,233.687055917472,0.012150585609624
0,0.896271919553817,0,0,0,-0.31145275035714,0,3.17473248301637,16.3770516346365,235.038056840463,0.012150585609624
0,0.896316888791913,0,0,0,-0.311738589876641,0,3.17473248301637,16.3789522733679,236.400971507253,0.012150585609624
0,0.896361817135271,0,0,0,-0.312024245593038,0,3.17473248301637,16.3808650957739,237.775967667919,0.012150585609624
0,0.896406704441714,0,0,0,-0.312309717161391,0,3.17473248301637,16.382790112248,239.16321534958,0.012150585609624
0,0.896451550566082,0,0,0,-0.312595004223316,0,3.17473248301637,16.3847273329554,240.562886796979,0.012150585609624
0,0.896496355359675,0,0,0,-0.31288010640491,0,3.17473248301637,16.3866767678634,241.975157017524,0.012150585609624
0,0.89654111867139,0,0,0,-0.313165023320915,0,3.17473248301637,16.3886384266445,243.400202305997,0.012150585609624
0,0.896585840344582,0,0,0,-0.313449754563112,0,3.17473248301637,16.3906123189343,244.8381779601,0.012150585609624
0,0.896630520225338,0,0,0,-0.313734299730885,0,3.17473248301637,16.3925984536616,246.289324756281,0.012150585609624
0,0.896675158150166,0,0,0,-0.31401865838567,0,3.17473248301637,16.3945968400239,247.753791857559,0.012150585609624
0,0.89671975395605,0,0,0,-0.31430283008814,0,3.17473248301637,16.39660748669,249.231765313614,0.012150585609624
0,0.896764307475995,0,0,0,-0.314586814381679,0,3.17473248301637,16.3986304021507,250.723435974279,0.012150585609624
0,0.896808818540535,0,0,0,-0.314870610797967,0,3.17473248301637,16.4006655945962,252.228996247829,0.012150585609624
0,0.896853286976152,0,0,0,-0.315154218851086,0,3.17473248301637,16.4027130720275,253.748582813058,0.012150585609624
0,0.89689771261013,0,0,0,-0.315437638055508,0,3.17473248301637,16.4047728418718,255.282544358011,0.012150585609624
0,0.896942095262477,0,0,0,-0.315720867896126,0,3.17473248301637,16.4068449116524,256.830972392141,0.012150585609624
0,0.89698643475061,0,0,0,-0.316003907845577,0,3.17473248301637,16.4089292885692,258.393719004166,0.012150585609624
0,0.897030730895188,0,0,0,-0.316286757385923,0,3.17473248301637,16.4110259790364,259.972106060334,0.012150585609624
0,0.897074983506815,0,0,0,-0.316569415959236,0,3.17473248301637,16.4131349897829,261.564985473798,0.012150585609624
0,0.897119192394936,0,0,0,-0.31685188300061,0,3.17473248301637,16.4152563270959,263.173568842764,0.012150585609624
0,0.897163357370527,0,0,0,-0.31713415794817,0,3.17473248301637,16.4173899966177,264.797516963299,0.012150585609624
0,0.897207478237727,0,0,0,-0.317416240211923,0,3.17473248301637,16.4195360040116,266.437227651812,0.012150585609624
0,0.897251554802721,0,0,0,-0.317698129206812,0,3.17473248301637,16.4216943542442,268.09280481317,0.012150585609624
0,0.897295586862563,0,0,0,-0.317979824311066,0,3.17473248301637,16.4238650525024,269.764630377084,0.012150585609624
0,0.897339574216731,0,0,0,-0.318261324909224,0,3.17473248301637,16.4260481032275,271.452869472217,0.012150585609624
0,0.897383516661478,0,0,0,-0.31854263037108,0,3.17473248301637,16.4282435105934,273.157749615182,0.012150585609624
0,0.897427413989588,0,0,0,-0.318823740050763,0,3.17473248301637,16.4304512785115,274.879504513229,0.012150585609624
0,0.897471265992551,0,0,0,-0.319104653294804,0,3.17473248301637,16.4326714104665,276.618368404583,0.012150585609624
0,0.897515072456904,0,0,0,-0.319385369428502,0,3.17473248301637,16.4349039097984,278.374627268631,0.012150585609624
0,0.897558833172453,0,0,0,-0.31966588778658,0,3.17473248301637,16.4371487790273,280.14844792344,0.012150585609624
0,0.89760254792214,0,0,0,-0.319946207675353,0,3.17473248301637,16.4394060206993,281.94010833077,0.012150585609624
0,0.897646216488431,0,0,0,-0.32022632839656,0,3.17473248301637,16.4416756368469,283.749856434229,0.012150585609624
0,0.897689838650657,0,0,0,-0.320506249237407,0,3.17473248301637,16.4439576292001,285.57794660509,0.012150585609624
0,0.897733414187461,0,0,0,-0.320785969479734,0,3.17473248301637,16.4462519990114,287.424633274545,0.012150585609624
0,0.897776942874659,0,0,0,-0.321065488391965,0,3.17473248301637,16.4485587471925,289.290175723539,0.012150585609624
0,0.897820424486156,0,0,0,-0.321344805232552,0,3.17473248301637,16.4508778742698,291.174837673454,0.012150585609624
0,0.897863858796071,0,0,0,-0.321623919257921,0,3.17473248301637,16.4532093801866,293.0788587824,0.012150585609624
0,0.897907245571442,0,0,0,-0.321902829695109,0,3.17473248301637,16.4555532649296,295.002553987691,0.012150585609624
0,0.897950584582346,0,0,0,-0.322181535779693,0,3.17473248301637,16.4579095276594,296.946176378659,0.012150585609624
