Id ,x0 (LU) ,y0 (LU) ,z0 (LU) ,vx0 (LU/TU) ,vy0 (LU/TU) ,vz0 (LU/TU) ,Jacobi constant (LU2/TU2) ,Period (TU) ,Period (days) ,Stability index  ,Mass ratio
734,8.9666406555524414E-1,-8.78E-29,1.2977587541041800E-12,-3.77E-13,-5.50E-01,-1.06E+00,1.8288185188149100E+0,6.2183100914109879E+0,2.7563615914499906E+1,1.6052160754986400E+2,1.215058560962404E-2
733,8.9673509562734244E-1,-2.81E-29,1.2724628328947942E-12,-3.71E-13,-5.52E-01,-1.06E+00,1.8246075333614500E+0,6.2187780655933214E+0,2.7565690282041910E+1,1.6022598217059800E+2,1.215058560962404E-2
732,8.9680595042612332E-1,-9.77E-29,1.2503463536122601E-12,-3.66E-13,-5.55E-01,-1.06E+00,1.8203933796848100E+0,6.2192427265957413E+0,2.7567749963404349E+1,1.5992978270690600E+2,1.215058560962404E-2
731,8.9687663056266642E-1,2.0726296139930909E-29,1.2530946297352751E-12,-3.65E-13,-5.57E-01,-1.06E+00,1.8161760774100100E+0,6.2197041050111039E+0,2.7569795094194763E+1,1.5963301603887999E+2,1.215058560962404E-2
730,8.9694713664588233E-1,1.0557982824407503E-28,1.2344367668899035E-12,-3.58E-13,-5.60E-01,-1.06E+00,1.8119556461273600E+0,6.2201622310853386E+0,2.7571825808482892E+1,1.5933568903755599E+2,1.215058560962404E-2
729,8.9701746928248449E-1,-1.38E-30,1.2297774768158103E-12,-3.55E-13,-5.62E-01,-1.06E+00,1.8077321053928701E+0,6.2206171347223531E+0,2.7573842238822397E+1,1.5903780846387801E+2,1.215058560962404E-2
728,8.9708762907702144E-1,-3.60E-29,1.2866712499540395E-12,-3.71E-13,-5.65E-01,-1.06E+00,1.8035054747282500E+0,6.2210688454883405E+0,2.7575844516269981E+1,1.5873938104921001E+2,1.215058560962404E-2
727,8.9715761663183080E-1,1.7883706164060253E-28,1.2823978463823375E-12,-3.70E-13,-5.67E-01,-1.06E+00,1.7992757736210800E+0,6.2215173926164402E+0,2.7577832770406033E+1,1.5844041352118401E+2,1.215058560962404E-2
726,8.9722743254703874E-1,-8.63E-29,1.2787409756655052E-12,-3.67E-13,-5.70E-01,-1.06E+00,1.7950430215250699E+0,6.2219628050110245E+0,2.7579807129353625E+1,1.5814091250877499E+2,1.215058560962404E-2
725,8.9729707742059639E-1,-2.66E-31,1.2720271924437146E-12,-3.65E-13,-5.72E-01,-1.06E+00,1.7908072378602500E+0,6.2224051112520993E+0,2.7581767719798034E+1,1.5784088460665399E+2,1.215058560962404E-2
724,8.9736655184820091E-1,-2.13E-30,1.2538500740586899E-12,-3.59E-13,-5.75E-01,-1.06E+00,1.7865684420130199E+0,6.2228443395996038E+0,2.7583714667005779E+1,1.5754033637376801E+2,1.215058560962404E-2
723,8.9743585642335411E-1,5.3445818771959784E-29,1.2569776026967869E-12,-3.60E-13,-5.77E-01,-1.06E+00,1.7823266533364699E+0,6.2232805179975896E+0,2.7585648094843172E+1,1.5723927429417000E+2,1.215058560962404E-2
722,8.9750499173730014E-1,-4.40E-29,1.2342083025801323E-12,-3.53E-13,-5.80E-01,-1.06E+00,1.7780818911503400E+0,6.2237136740783638E+0,2.7587568125794665E+1,1.5693770484809801E+2,1.215058560962404E-2
721,8.9757395837908083E-1,-5.28E-30,1.2269258099384956E-12,-3.51E-13,-5.82E-01,-1.06E+00,1.7738341747415600E+0,6.2241438351666272E+0,2.7589474880981196E+1,1.5663563443004699E+2,1.215058560962404E-2
720,8.9764275693547446E-1,-6.85E-29,1.2259200118669082E-12,-3.55E-13,-5.85E-01,-1.07E+00,1.7695835233640400E+0,6.2245710282834583E+0,2.7591368480177852E+1,1.5633306941238001E+2,1.215058560962404E-2
719,8.9771138799102868E-1,4.2469617548116189E-29,1.1956593844851999E-12,-3.44E-13,-5.87E-01,-1.07E+00,1.7653299562390801E+0,6.2249952801502850E+0,2.7593249041831466E+1,1.5603001612190599E+2,1.215058560962404E-2
718,8.9777985212802580E-1,1.0999028777972501E-28,1.1941070375358313E-12,-3.44E-13,-5.90E-01,-1.07E+00,1.7610734925555700E+0,6.2254166171928267E+0,2.7595116683078118E+1,1.5572648083103201E+2,1.215058560962404E-2
717,8.9784814992652773E-1,9.4204048677455911E-30,1.1804108059889008E-12,-3.40E-13,-5.92E-01,-1.07E+00,1.7568141514700399E+0,6.2258350655449002E+0,2.7596971519759958E+1,1.5542246978083301E+2,1.215058560962404E-2
716,8.9791628196430850E-1,2.4228302279076150E-29,1.1439178597779657E-12,-3.30E-13,-5.95E-01,-1.07E+00,1.7525519521069099E+0,6.2262506510522408E+0,2.7598813666442190E+1,1.5511798916785500E+2,1.215058560962404E-2
715,8.9798424881689387E-1,5.6253212804433870E-31,1.2022750151454253E-12,-3.42E-13,-5.97E-01,-1.07E+00,1.7482869135588099E+0,6.2266633992762497E+0,2.7600643236429647E+1,1.5481304510635101E+2,1.215058560962404E-2
714,8.9805205105755503E-1,-6.77E-29,1.2027358497035349E-12,-3.43E-13,-6.00E-01,-1.07E+00,1.7440190548864301E+0,6.2270733354976020E+0,2.7602460341782823E+1,1.5450764374521600E+2,1.215058560962404E-2
713,8.9811968925729058E-1,-1.16E-28,1.1694677372379404E-12,-3.35E-13,-6.02E-01,-1.07E+00,1.7397483951190600E+0,6.2274804847199077E+0,2.7604265093334057E+1,1.5420179113944101E+2,1.215058560962404E-2
712,8.9818716398482723E-1,7.9167702943329768E-29,1.1490030817387107E-12,-3.30E-13,-6.05E-01,-1.07E+00,1.7354749532546301E+0,6.2278848716733819E+0,2.7606057600703831E+1,1.5389549330252501E+2,1.215058560962404E-2
711,8.9825447580662732E-1,5.3839610755548325E-29,1.1596947549136146E-12,-3.29E-13,-6.07E-01,-1.07E+00,1.7311987482599700E+0,6.2282865208182532E+0,2.7607837972315874E+1,1.5358875621085801E+2,1.215058560962404E-2
710,8.9832162528687820E-1,3.7453344607071923E-29,1.1117965839905176E-12,-3.16E-13,-6.10E-01,-1.07E+00,1.7269197990707501E+0,6.2286854563481553E+0,2.7609606315412183E+1,1.5328158582323499E+2,1.215058560962404E-2
709,8.9838861298750650E-1,9.2544708047762953E-29,1.1364760245543168E-12,-3.22E-13,-6.12E-01,-1.07E+00,1.7226381245922500E+0,6.2290817021938247E+0,2.7611362736069434E+1,1.5297398801349300E+2,1.215058560962404E-2
