"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"479","1.2851837730939425E-1","-4.6904657363802656E-22","-4.0698626791078834E-22","-1.8899401411098345E-13","3.4748358925280525E+0","-1.2859187072971965E-20","2.0153347318685402E+0","6.2885988711143845E+0","2.7875181741607719E+1","1.0001996408478400E+0","1.215058560962404E-2"
"478","1.2840145068956146E-1","-4.7907540136272718E-22","-7.9385446069490211E-22","-1.0387431683744532E-13","3.4765667471515340E+0","-5.2413983672265518E-20","2.0149531690350000E+0","6.2886238118101021E+0","2.7875292295077600E+1","1.0001995003312201E+0","1.215058560962404E-2"
"477","1.2828462985251224E-1","-4.5148417420416947E-22","-3.5907315094424398E-22","2.0718960057424249E-13","3.4782980020946033E+0","-1.3820318491671362E-20","2.0145717481839300E+0","6.2886487123725692E+0","2.7875402670650676E+1","1.0001993598019701E+0","1.215058560962404E-2"
"476","1.2816791474438152E-1","-4.4943598095092375E-22","6.5297163220762304E-22","5.6267170537075693E-13","3.4800296568823534E+0","3.9722033735328382E-20","2.0141904694569002E+0","6.2886735728733454E+0","2.7875512868644140E+1","1.0001992192608999E+0","1.215058560962404E-2"
"475","1.2805130531118528E-1","-4.5332187321868470E-22","2.0326824390272305E-22","7.4757121710618281E-14","3.4817617110398351E+0","1.8841806270552584E-20","2.0138093329949198E+0","6.2886983933838545E+0","2.7875622889374601E+1","1.0001990787087700E+0","1.215058560962404E-2"
"474","1.2793480149881958E-1","-4.2623278382122483E-22","1.0202565628296630E-22","2.4402452302175091E-13","3.4834941640920429E+0","9.0164845787393412E-21","2.0134283389387102E+0","6.2887231739756757E+0","2.7875732733159335E+1","1.0001989381459599E+0","1.215058560962404E-2"
"473","1.2781840325306029E-1","-4.9808765110692925E-22","1.5091236994202073E-22","1.5967259677893227E-13","3.4852270155640226E+0","4.1188646692136256E-21","2.0130474874280599E+0","6.2887479147199601E+0","2.7875842400313736E+1","1.0001987975741500E+0","1.215058560962404E-2"
"472","1.2770211051955685E-1","-4.9073970839612554E-22","2.0303490892958712E-22","2.8485425153531672E-14","3.4869602649808180E+0","7.6914764335206633E-21","2.0126667786028398E+0","6.2887726156878090E+0","2.7875951891152965E+1","1.0001986569933701E+0","1.215058560962404E-2"
"471","1.2758592324384593E-1","-5.0276991579274699E-22","-2.5089732488978063E-22","-1.4198164103945291E-13","3.4886939118673914E+0","-1.2847857601810603E-20","2.0122862126022700E+0","6.2887972769503264E+0","2.7876061205992208E+1","1.0001985164046201E+0","1.215058560962404E-2"
"470","1.2746984137134015E-1","-5.0503045806802284E-22","2.5844055224736514E-22","-1.2803386810181783E-13","3.4904279557488147E+0","1.4139009112244804E-20","2.0119057895647399E+0","6.2888218985782629E+0","2.7876170345145074E+1","1.0001983758090800E+0","1.215058560962404E-2"
"469","1.2735386484733607E-1","-4.7212911733286385E-22","3.1735222027520509E-22","3.2935353045012637E-14","3.4921623961500474E+0","2.7133325327820913E-20","2.0115255096286599E+0","6.2888464806424951E+0","2.7876279308925731E+1","1.0001982352068599E+0","1.215058560962404E-2"
"468","1.2723799361700980E-1","-4.6912732879570033E-22","-1.7665610039153879E-22","1.9570434029168135E-14","3.4938972325961206E+0","-1.1629300042167260E-20","2.0111453729316300E+0","6.2888710232135905E+0","2.7876388097646991E+1","1.0001980945988500E+0","1.215058560962404E-2"
"467","1.2712222762541936E-1","-5.2381431485014866E-22","2.7347019161625535E-22","-2.3608796025261964E-13","3.4956324646120551E+0","2.6425049629877528E-20","2.0107653796108398E+0","6.2888955263620447E+0","2.7876496711621325E+1","1.0001979539865000E+0","1.215058560962404E-2"
"466","1.2700656681750636E-1","-5.2467530458673346E-22","-5.4509565610288682E-22","5.0882752298269839E-14","3.4973680917228545E+0","-2.8743552728134704E-20","2.0103855298030102E+0","6.2889199901582957E+0","2.7876605151160970E+1","1.0001978133698599E+0","1.215058560962404E-2"
"465","1.2689101113809079E-1","-5.4815904835396825E-22","4.9298437469584647E-23","-3.1876453953420877E-13","3.4991041134535394E+0","2.0701318391339242E-21","2.0100058236447400E+0","6.2889444146726028E+0","2.7876713416577356E+1","1.0001976727498800E+0","1.215058560962404E-2"
"464","1.2677556053188313E-1","-4.9867261315248928E-22","1.6712599421383399E-22","7.2933847753990117E-14","3.5008405293291385E+0","1.0845052972399169E-20","2.0096262612713698E+0","6.2889687999751578E+0","2.7876821508181617E+1","1.0001975321274701E+0","1.215058560962404E-2"
"463","1.2666021494346832E-1","-5.1756248217201669E-22","2.4923593222078862E-22","3.8072316264978424E-13","3.5025773388747163E+0","1.9303252270209102E-20","2.0092468428185000E+0","6.2889931461359252E+0","2.7876929426283890E+1","1.0001973915033000E+0","1.215058560962404E-2"
"462","1.2654497431731968E-1","-5.3576647150931875E-22","-1.3627315300297827E-22","-1.2183455973507106E-13","3.5043145416153370E+0","-5.9358826913161300E-21","2.0088675684208601E+0","6.2890174532247842E+0","2.7877037171193916E+1","1.0001972508779700E+0","1.215058560962404E-2"
"461","1.2642983859779480E-1","-5.4642475482615346E-22","5.5652372095215742E-23","-2.9281107210766722E-13","3.5060521370760571E+0","1.0601002016313123E-20","2.0084884382128698E+0","6.2890417213115777E+0","2.7877144743221283E+1","1.0001971102526099E+0","1.215058560962404E-2"
"460","1.2631480772913556E-1","-5.7924062778299282E-22","-7.1584592604992883E-22","3.6603623594424288E-13","3.5077901247819412E+0","-3.6422529228257816E-20","2.0081094523285401E+0","6.2890659504660453E+0","2.7877252142675133E+1","1.0001969696270900E+0","1.215058560962404E-2"
"459","1.2619988165546442E-1","-5.6414468746564872E-22","-8.7866623510262807E-22","1.1743930123227510E-13","3.5095285042582294E+0","-4.2330023953289293E-20","2.0077306109007500E+0","6.2890901407574331E+0","2.7877359369862404E+1","1.0001968290034500E+0","1.215058560962404E-2"
"458","1.2608506032079522E-1","-5.8084350083192968E-22","2.5622529560365203E-23","3.1739651244234994E-13","3.5112672750299594E+0","4.4912845339440985E-21","2.0073519140628502E+0","6.2891142922554115E+0","2.7877466425091917E+1","1.0001966883818401E+0","1.215058560962404E-2"
"457","1.2597034366902438E-1","-6.0447353226990914E-22","2.0762630385047135E-22","-5.1431915425078851E-14","3.5130064366222764E+0","1.0248119741309102E-20","2.0069733619474399E+0","6.2891384050292460E+0","2.7877573308670712E+1","1.0001965477622199E+0","1.215058560962404E-2"
"456","1.2585573164393432E-1","-5.8331988348036483E-22","-9.6682024834315007E-23","2.1336658565425681E-14","3.5147459885604211E+0","-9.2556988302416118E-21","2.0065949546861899E+0","6.2891624791481009E+0","2.7877680020905359E+1","1.0001964071461300E+0","1.215058560962404E-2"
"455","1.2574122418919442E-1","-6.1445222979465362E-22","4.8116254683654318E-22","2.3174781334065541E-13","3.5164859303696034E+0","2.4703772563087867E-20","2.0062166924106100E+0","6.2891865146810142E+0","2.7877786562101889E+1","1.0001962665344299E+0","1.215058560962404E-2"
